amt,user_id,latitudinal_distance,longitudinal_distance,is_fraud
965.0096198808844,8,0.5247418690893538,0.35356838266637114,1
19.89729086299949,0,0.4970271311597978,0.5520734139472139,1
297.14728514683196,4,0.3242865178023512,0.25328260455856205,1
68.47126836250987,1,0.3852734768077481,0.1388336082492015,1
8.679338658813721,2,0.7394844355925476,0.25945600848595685,1
735.410698786952,5,0.22416295979526582,0.7442272789686784,1
324.2644877557871,5,0.6796394238881848,0.6798964833742538,1
6.853827913937192,9,0.7267405995562177,0.438239413858806,1
1052.0988771745535,3,0.917935783419718,0.4231027415664297,1
303.8249653147968,7,0.4895912194797575,0.07843418156474713,1
359.3829031290482,6,0.8501853638740474,0.21240931380068223,1
304.84995604412046,7,0.5973525216028419,0.04457288068530659,1
893.7153480951227,6,0.4175719107818437,0.4373090461416625,1
8.369389438917207,5,0.8051052667794576,0.25860210395939526,1
1065.1266387822568,8,0.29522532105708643,0.6960945992585885,1
1194.6037175056472,2,0.415654928272836,0.6331663409409566,1
22.77442656409965,7,0.6211227638654535,0.43848854349408306,1
332.33733780843994,8,0.40745175179085724,0.8859245914036104,1
1153.9382989767425,2,0.21632997969822054,0.4340974994133714,1
981.395385875757,6,0.6340699415069646,0.17618761828921872,1
348.01417907640933,8,0.5941210373403978,0.22550054425027746,1
739.0307838526801,3,0.0945855005897327,0.657689170947003,1
1084.9913907656883,8,0.014684181379741076,0.22474884995822786,1
1083.340198056787,9,0.18838414016149208,0.7014386758825087,1
905.4044913418305,4,0.48830989137499015,0.6839595244947864,1
941.3336270651889,2,0.24808121335646155,0.4658889513503701,1
281.60289893791816,6,0.36323841457001327,0.774992587947955,1
954.5623216984732,8,0.7251257807802143,0.3397169626750206,1
1035.6720506914692,1,0.8022686104327386,0.45656367424188926,1
985.1867375157532,2,0.35027118359747916,0.7061766096047336,1
1073.7540903322292,7,0.4502281857002094,0.6418907207865624,1
1039.9457644297447,1,0.8705569189321158,0.5036411829537056,1
1077.5759308211361,6,0.33224114133226534,0.3004297812136397,1
838.8555603594942,0,0.4513508247920258,0.6107709006796598,1
333.8131577315468,9,0.39782625993566684,0.4628246561250874,1
834.1909141865149,0,0.3530516852049258,0.7752981077869809,1
14.363932978646247,3,0.36472592551571187,0.5174859968223218,1
1096.124427501845,6,0.0538521200077518,0.15325357001208126,1
598.9893276697331,1,0.5500809079265365,0.7493784927465611,1
314.45306891425713,6,0.6884033358185317,0.24009853854168867,1
848.4275341999495,2,0.6416139743099679,0.29339253962502027,1
300.7475005372363,7,0.433752758381942,0.7928015167890284,1
31.416414923797156,0,0.718239410819829,0.5653014927735611,1
317.0555599904751,4,0.370988972808067,0.3260031643410446,1
755.9018785820876,6,0.4947918985715853,0.44173544153925776,1
304.2728380838335,7,0.5366778431887472,0.0636383847304998,1
329.2645825934352,6,0.6197060724609701,0.5286144446328687,1
774.0511453290172,3,0.454060637541098,0.4183540673883554,1
270.1466900802156,2,0.6505592830125124,0.5444481636746967,1
978.0556017735885,8,0.4334606207559745,0.31206992248299426,1
985.0708890094037,4,0.7243334603239604,0.1690075656560486,1
930.0269548191851,1,0.624380536391586,0.02974389300859865,1
601.0678088991715,2,0.5560545648835021,0.7317210655649422,1
6.876093243587501,2,0.8735779414823972,0.31667813512824994,1
11.25274030079472,7,0.6823321090682194,0.320669076454528,1
1181.2431537136404,2,0.47897951708117126,0.641486359908475,1
1079.8871956148039,6,0.4045303084048383,0.25916584353280636,1
878.1267310150434,1,0.5145847625082333,0.5411723691637567,1
5.446156206339558,2,0.9597659272891225,0.3452768758732088,1
843.1889358602377,1,0.5426690228792412,0.457927974968697,1
610.1340508356465,4,0.5821113887076904,0.6547001598493267,1
291.7400104332336,3,0.7188589257643424,0.3792623912106782,1
308.7611083951099,1,0.31136488536499185,0.2944844390230644,1
13.526496553679946,0,0.3629393789534099,0.3097015874341659,1
11.500310281193906,0,0.36188224618681714,0.9271296686920478,1
1050.5047498291308,5,0.49953981840513884,0.29086587965405525,1
20.835588470400072,0,0.7301371765333092,0.5464299263857351,1
10.434035438382782,0,0.5674700684730652,0.47876053765403426,1
634.634420272348,7,0.5440198214126181,0.3590763124385792,1
307.7127390471936,3,0.4604653379406179,0.23142901736623805,1
322.2313234243143,6,0.5120794543801688,0.7574927751617798,1
16.12665445862431,8,0.6756747423566497,0.46956302315543585,1
312.45542999435304,5,0.845105405844821,0.26631394835037775,1
979.1187882686585,7,0.37282691775307447,0.40461262958264593,1
887.0784870535433,4,0.45309986687486936,0.4758225447635139,1
1196.4448660348055,3,0.2406231353449334,0.638284486147133,1
288.56423150245814,8,0.28091511824563725,0.8078752643834706,1
940.80488780346,1,0.07966796702799767,0.5514943556302869,1
323.8643987384655,5,0.6920431160335854,0.6703527904202738,1
1047.8846860305691,3,0.5725308566341747,0.16971068694735614,1
22.145586461336123,1,0.27331559172351305,0.5565980950990511,1
289.7354816246947,3,0.6425764209117945,0.46196676968348205,1
1076.6695788614884,6,0.43616215940793,0.5059985587074254,1
270.99459451012876,2,0.6352949440040571,0.5545385867629168,1
7.936154760685542,6,0.8142297632459041,0.38079840798409437,1
978.0582144075265,8,0.43437504263426835,0.3111373573134645,1
8.291958182211266,7,0.8339308540367074,0.25031385779511917,1
18.315004475378313,2,0.027655248560248036,0.23244417258476782,1
620.9164432394316,4,0.5412925165453872,0.5052041065490889,1
736.537314437155,7,0.4587757862121645,0.582488851843221,1
294.0082836759302,9,0.27079702535055794,0.7828070660573917,1
20.367723390535602,0,0.8736234218034329,0.7926900578512716,1
10.024470570920922,1,0.5898419959048978,0.5580093912465418,1
9.960003567020031,2,0.6523949738486389,0.34394737951922316,1
317.0639263476478,4,0.37314707907522426,0.32752862027782975,1
1052.5470408517242,2,0.9836638879671458,0.5166919870731322,1
913.911987186104,3,0.5126087896254796,0.5014700236716916,1
1044.9699773402633,2,0.6867160776227332,0.17986089542963857,1
318.93223800506223,8,0.197709632494122,0.9306940498734436,1
988.0925784594215,3,0.8239326054986763,0.1741968774709102,1
10.664196176987959,2,0.5873501769983724,0.3868052859184452,1
329.77234589994976,10,0.5865219279362777,0.49528372291143263,1
292.85761989787846,7,0.3709170587077276,0.6964049104812656,1
316.30597085384846,5,0.2885083799007685,0.23290817280596127,1
21.61398504487634,0,0.7447215809702157,0.7961236596703226,1
353.95835428770374,6,0.825141915178302,0.27857915989586246,1
775.9887552235488,4,0.8271992142170305,0.40687318883385537,1
852.2556755540315,1,0.622794432747793,0.32503267415670417,1
13.85842014047409,7,0.5112388821841023,0.34545338914948026,1
302.2829417968688,7,0.028372704153472133,0.5961648671858902,1
306.3045447246262,2,0.25493412624278255,0.05224792214433756,1
74.27542418552733,0,0.5100157050721835,0.41391354323805635,1
5.544064222098939,2,0.9590975068208651,0.33646356869561916,1
1036.7783937987406,1,0.8294702229118921,0.47271018379314567,1
953.838543003985,7,0.7064139242402842,0.28015634268100226,1
300.7397764787623,5,0.15588689096543082,0.19494188447819855,1
125.82439497975909,0,0.15209753970621756,0.02578120120492995,1
294.4276300988178,9,0.23430940955126445,0.8142953561745734,1
1073.9620494526723,4,0.9919241908917924,0.5305760489492577,1
1076.9835204414653,4,0.9477705748044261,0.5215583739326599,1
307.7070491945085,2,0.26032459148745674,0.6373621534847408,1
31.899545002914635,2,0.463804920609634,0.6079577738836366,1
12.64308982914544,0,0.46785445839874396,0.1093503115158285,1
313.6111047917989,6,0.8701167867251979,0.24336586200197452,1
123.7689391545834,0,0.15468106292749462,0.06228031767192669,1
323.07761693248676,6,0.6920099279744119,0.6665886527330882,1
19.248404578091773,0,0.013981623781570751,0.23230084406496165,1
20.10844198853423,0,0.24677059593498635,0.24635914788950186,1
977.7944324812551,8,0.3420513684392452,0.4052928504409285,1
304.5666802842135,8,0.3488024918199141,0.9132763480415583,1
11.762680304730317,0,0.3492688282366611,0.9579477272789781,1
844.6038063610795,1,0.5724849076650047,0.40802393438562873,1
930.2310773886634,1,0.7684925102066187,0.4143722936021214,1
975.4761773630805,4,0.5323203369585979,0.7146888250396599,1
890.0972885941441,1,0.7421731411726149,0.7598936681399157,1
12.11565761361257,0,0.3690158105517521,0.7392498981393452,1
308.11229235437094,3,0.3253072878575669,0.8822972761952519,1
10.50447858521112,0,0.41955839864395467,0.7407082470796521,1
48.45492453063386,2,0.4612151076213322,0.20912657368516002,1
17.70620219130786,4,0.08230997280697516,0.2752760260847804,1
321.2374176573744,9,0.5210532299730479,0.7491573626601016,1
8.663857184528357,2,0.7382405483522785,0.2579526052027538,1
317.51817424211185,6,0.23178039499235253,0.42198066205177653,1
334.2597430296436,7,0.387699629883203,0.9425917408774888,1
988.1071428634891,1,0.39327307463849825,0.7695562542677378,1
904.2428301096752,4,0.47430352923011865,0.692980749653898,1
291.06618755780386,5,0.5267907979063935,0.561888104874237,1
46.548689126853674,1,0.506840202884539,0.24537373769874277,1
760.2674007894115,3,0.3298574595836936,0.5150372417412494,1
317.92784462058125,2,0.6526195559149992,0.2672815401937631,1
1079.1932904012058,4,0.5048901656942475,0.43605583645273444,1
906.9619224585498,5,0.385,0.6160997983640559,1
936.7207582957584,1,0.7998376893310711,0.35567176609161866,1
1187.5852372836544,2,0.448920169248896,0.6375369565436506,1
859.2313234632283,1,0.5900592855709414,0.3817892962403101,1
19.22764732363795,0,0.039618402368970726,0.24574635188683758,1
88.0766503566553,0,0.2659875768503473,0.32401927162384697,1
22.139224829507853,1,0.6542064122693977,0.7292084214226835,1
869.8069336879544,1,0.540430324691909,0.4678366312895679,1
305.3322357259689,3,0.1083127934661374,0.25269727821078536,1
731.3132834016018,4,0.19964486856280342,0.369428592018203,1
901.698586415328,4,0.47713618921370365,0.6775298770161616,1
321.6841971075079,9,0.6540397418210748,0.6832782215974508,1
770.3581739378994,3,0.39511818439864016,0.44057083818820486,1
980.7411641241392,4,0.8166496072079434,0.26424121997451766,1
985.0817908846627,8,0.764851636004232,0.5162512748500049,1
356.19121470815173,6,0.6594328652962033,0.4416099903696362,1
749.2296238978827,3,0.14909077689688105,0.5807798853602292,1
284.3561569258974,2,0.6828407805172454,0.46089015216772755,1
19.77401351155722,0,0.8206154874316685,0.5339046200772289,1
301.93176822172023,6,0.057390731152590094,0.5048597376472643,1
20.916613905119437,0,0.763282484935423,0.693009548955497,1
949.6977409633853,5,0.49326085490485294,0.5661471022978636,1
1072.3030395760422,5,0.5061187113026705,0.47977823612097514,1
942.5875120368916,6,0.6617435393543982,0.2565407558941078,1
38.04974771235426,1,0.6255711655412101,0.4250590388482547,1
286.61796333194286,3,0.3918811183605302,0.27713999084059193,1
309.20662262964163,1,0.3473162294586174,0.42154464282637005,1
988.5183159919144,1,0.5602894161847048,0.5341323479923659,1
983.3731203635556,8,0.7157850113611097,0.45829124527958087,1
758.5125556413802,3,0.21458202484781275,0.510590289538446,1
1141.544488117406,3,0.32308799177312175,0.46929640667211875,1
19.201631130083708,0,0.37820057848202315,0.3977552542251893,1
987.1316416875469,1,0.38441266849566913,0.748890612931852,1
944.7420751411948,7,0.681913215683789,0.3059682176261523,1
953.6466652974674,7,0.7110596477044603,0.2834877509372715,1
750.4561551531735,9,0.5994199676470977,0.7056489338814553,1
821.5570544224438,0,0.3773268577506299,0.8144901697481954,1
294.5759166429385,9,0.22140689708239858,0.8254300397366621,1
297.1419251938349,3,0.7361225090886219,0.3470009074091176,1
1037.3092783703828,1,0.8149486911120879,0.43112579727552464,1
320.3833377150869,8,0.26686596604037766,0.8788302983775357,1
318.4740676543912,3,0.7368937765744077,0.584642724263554,1
968.9838044434827,6,0.8050016675663443,0.4082521100888344,1
296.8716377883481,8,0.19075191042941153,0.6016354444013449,1
338.6835212687402,9,0.4869202828655051,0.30022288652866885,1
318.8186828355912,4,0.6836933054127208,0.8236709833502264,1
8.511797592943196,2,0.7260578315324786,0.5108544560974092,1
1031.4729028545064,6,0.5212903147063688,0.10549999314318631,1
317.4164301258028,7,0.2502326111015555,0.8930526192897581,1
301.5812946993305,5,0.25370531325550755,0.1525554429685454,1
764.124545040304,3,0.3732611392600198,0.46675375721162043,1
907.2272386206186,5,0.46111652417869353,0.7014612965910647,1
765.489237309221,5,0.6223689537039041,0.39066587439509104,1
1050.9999034941097,2,0.6902720576629122,0.4303034896879621,1
1114.9311288362749,4,0.13286127868647343,0.27639018433583357,1
941.6245782967258,6,0.6785948798072998,0.2687962762234908,1
942.0662939744484,5,0.48144919186135626,0.34726668985120435,1
315.34429529553745,1,0.4885528584470667,0.15627475998764512,1
323.7665737182729,5,0.6950759196899067,0.6680192798375906,1
942.6276411781977,6,0.6609908359681339,0.2559541798406694,1
301.57638847828827,6,0.08675632047828503,0.4124610043549503,1
308.85649732522603,1,0.31817838037328905,0.3049667390358293,1
20.69684888575831,0,0.867992695715613,0.7919354178469862,1
16.0523392768262,7,0.6446897238916502,0.552356354720993,1
337.28994561786726,8,0.3439192678022332,0.7968277479612077,1
301.1195174179666,5,0.1817043376100148,0.2655045831206359,1
19.39626157292629,0,0.13059638765710782,0.31174919514938937,1
934.8419255273812,1,0.7042886108972215,0.3964100654575913,1
308.8858209375316,1,0.33513764670259,0.5893714539765031,1
23.624757152224205,1,0.4074113839789736,0.7212771382197921,1
19.66793341481309,0,0.12753678487488918,0.2391585269729063,1
862.0696073735813,0,0.42635122195142827,0.6582395942812731,1
32.933772918422754,6,0.6017511163304848,0.2381498435744998,1
19.063805580685596,0,0.8779934922692373,0.6212777270953381,1
5.455231623673871,1,0.928146795365146,0.3192183222367693,1
901.8062132684245,2,0.678407600913424,0.786929117161438,1
1049.2981179320045,3,0.7917973708830848,0.2677752748890878,1
313.0815497007275,6,0.9467302237799365,0.259862520770743,1
321.0554264842454,8,0.22136982584352588,0.9083470018733305,1
336.81053197522573,8,0.31692315976999175,0.904501879997849,1
337.9212708875531,8,0.3794696227942496,0.6550349527631653,1
316.8992851118069,3,0.36353844494899784,0.17113287517624348,1
7.640320222541964,1,0.6560026074759151,0.1585571083162139,1
7.893863628008052,2,0.812232877215953,0.29632272743983895,1
960.8664164484121,8,0.7407374911532272,0.48311865400995185,1
948.6787255136339,6,0.7994974722281625,0.5034786122669281,1
5.490896380167463,2,0.961469306460931,0.338617953368679,1
304.77921136105925,4,0.08707445127259937,0.33806438092377267,1
301.6262448055983,6,0.08263661343214286,0.4254236494555505,1
7.816172966798968,9,0.6722247760829307,0.2951673700955789,1
819.6942455697117,0,0.3010156852068719,0.8278101076240395,1
628.6387082955448,7,0.5653189758595213,0.4410780570591569,1
602.0766046192402,2,0.5589538932421106,0.7231509920343495,1
1041.0831560877264,1,0.7356520053477087,0.28581502557568605,1
305.63520639654274,5,0.4767987189082181,0.041482340643694056,1
305.2154237733576,7,0.6159434485514048,0.03473059215889808,1
761.363532935085,3,0.29519346582115813,0.48832065404652897,1
1046.788720040682,2,0.6396189734035351,0.13207877011833963,1
311.7861606780721,5,0.7762842997463294,0.43738850626420767,1
932.1668871739057,1,0.7316400450802867,0.22007694274050885,1
1053.875608433758,2,0.829338704760888,0.5365890562314516,1
17.242403294421674,7,0.5026851675075212,0.39897062875122236,1
304.9650493952582,2,0.15782992416484357,0.09158017353514838,1
302.3999636097555,6,0.33977519200777706,0.1255101307491486,1
1080.765180374984,7,0.31922806356772393,0.21982868319924304,1
6.847442380516116,1,0.6678323882264137,0.14446686786229995,1
987.3312939703168,2,0.45293754090833677,0.7487944341662214,1
925.7224887642304,1,0.5702643955676816,0.118113035207531,1
317.76742541955304,7,0.19120501546441399,0.946871897664799,1
1053.8352693338434,2,0.9311949320451564,0.5251596445889923,1
17.23259091366883,7,0.4414710075801495,0.37647763287162095,1
315.1282627333407,4,0.7644047799040123,0.17254589306321583,1
12.66991128999082,2,0.4020864718442922,0.5088752272381888,1
306.4966479368411,1,0.1912579565995287,0.055337694089052404,1
301.9679085404754,9,0.31373899308101927,0.8935927005222357,1
292.02309723201597,4,0.25705188522651784,0.3064006708389779,1
897.8406407793785,1,0.887909543730947,0.9004093361875963,1
320.1869447031001,9,0.26208636798349516,0.8806069195051239,1
15.49717747998921,7,0.5067875870964715,0.39931413045181113,1
759.4197118568319,8,0.8604664584474742,0.3471479109465743,1
946.5535968568566,4,0.3408364084706281,0.5646914800263225,1
317.64452099605694,2,0.5906603996427531,0.17284033201897692,1
1080.16759563405,6,0.3772875222212252,0.2466028230626639,1
321.7653625410247,9,0.6512043483488572,0.6830936713370227,1
306.43597772911784,1,0.21136822125745486,0.05436187955923742,1
